id,cuisine
11797,italian
21710,italian
32378,mexican
29982,brazilian
47639,indian
6059,spanish
40435,indian
39418,chinese
23558,southern_us
35287,indian
23019,italian
38295,greek
3405,thai
31456,korean
17252,indian
5366,indian
9046,chinese
47227,french
8969,italian
29438,korean
10177,southern_us
39910,italian
41766,southern_us
31625,italian
14889,indian
17353,mexican
17469,italian
31278,greek
42529,japanese
40338,french
6325,cajun_creole
21764,french
17896,southern_us
22317,korean
41488,italian
49279,thai
8054,thai
8322,southern_us
20064,southern_us
23032,brazilian
2709,chinese
30302,cajun_creole
15915,filipino
10488,mexican
36022,french
12538,italian
34455,french
11325,southern_us
6287,thai
41215,korean
13430,brazilian
4071,southern_us
21663,southern_us
9563,southern_us
15824,italian
36392,spanish
47962,italian
46594,japanese
45400,italian
41062,mexican
10442,brazilian
6132,indian
31463,italian
15206,chinese
19489,korean
23240,mexican
36269,mexican
26487,mexican
16260,russian
22038,italian
43851,southern_us
28917,japanese
1938,thai
25441,italian
12845,mexican
17897,korean
38259,mexican
16922,thai
31431,mexican
47760,french
12428,southern_us
7481,russian
23358,southern_us
35332,italian
31957,southern_us
32937,italian
22507,italian
24255,greek
37514,italian
11541,japanese
18687,british
5830,southern_us
22817,jamaican
31752,indian
9554,mexican
22045,indian
35379,italian
9781,mexican
17987,southern_us
22544,indian
42800,southern_us
39728,cajun_creole
38015,cajun_creole
18825,italian
30707,italian
43013,thai
12669,mexican
43837,italian
24115,french
34587,cajun_creole
2261,chinese
23966,italian
15886,vietnamese
25422,filipino
41003,moroccan
47050,southern_us
32141,thai
21196,mexican
37968,korean
4051,japanese
22787,mexican
45141,french
36289,cajun_creole
41129,mexican
16974,mexican
43648,mexican
24379,spanish
46226,thai
20420,italian
6638,french
14311,italian
23744,italian
47357,italian
1509,korean
30201,french
28744,italian
11245,greek
9827,italian
21730,indian
41517,italian
22662,cajun_creole
24633,mexican
7629,mexican
25179,italian
31401,chinese
29093,italian
48472,french
32650,italian
27420,chinese
9517,southern_us
1435,italian
3544,russian
34519,french
25580,japanese
37139,mexican
35271,filipino
10384,italian
28099,southern_us
37836,vietnamese
16099,italian
10207,brazilian
14704,mexican
12170,thai
40299,indian
13556,indian
34125,filipino
35455,mexican
13315,chinese
39725,british
36451,french
45015,italian
2475,mexican
15630,cajun_creole
3988,italian
41192,mexican
14238,vietnamese
16033,indian
15682,italian
15928,southern_us
12285,greek
15126,moroccan
22782,thai
39115,mexican
35137,jamaican
9590,southern_us
27186,cajun_creole
20005,mexican
8118,italian
24622,italian
6069,italian
36523,british
13750,italian
49187,greek
26716,french
26295,mexican
28918,brazilian
33817,mexican
45375,french
33189,italian
444,italian
1225,irish
20085,italian
2038,italian
37501,mexican
44,irish
11530,italian
4689,italian
4632,mexican
7451,southern_us
32698,southern_us
45309,mexican
49488,greek
34453,vietnamese
28555,french
33486,greek
22366,southern_us
43186,southern_us
28147,italian
12683,mexican
9959,mexican
42401,mexican
39080,japanese
30604,mexican
48505,japanese
14776,mexican
2394,chinese
2432,korean
14132,chinese
13384,mexican
30394,japanese
8583,russian
25320,mexican
18204,filipino
37792,southern_us
15835,southern_us
28355,chinese
46828,thai
22655,italian
26354,indian
28451,mexican
1842,mexican
1207,chinese
31134,italian
17712,southern_us
22647,italian
16295,mexican
28409,greek
8478,italian
4645,southern_us
39618,french
19727,southern_us
14888,mexican
48969,italian
41195,chinese
43638,mexican
40284,italian
21294,italian
28146,indian
47408,mexican
45699,mexican
36137,thai
13940,mexican
25750,irish
25079,southern_us
2596,mexican
37166,italian
4043,mexican
11304,southern_us
6649,japanese
25495,irish
21770,indian
21109,indian
2303,greek
4555,indian
11954,greek
37085,vietnamese
40198,indian
49550,moroccan
13820,japanese
24515,mexican
1886,mexican
42919,indian
34449,italian
39734,indian
24948,irish
45545,mexican
5899,indian
11226,italian
19867,greek
26081,thai
5346,mexican
19683,moroccan
23600,japanese
20377,spanish
30726,chinese
12134,mexican
7449,mexican
10125,spanish
40948,french
43598,indian
28529,moroccan
19910,italian
42775,french
12808,greek
24991,vietnamese
39231,italian
7407,italian
14170,mexican
1882,french
21713,southern_us
18962,italian
3478,italian
21394,cajun_creole
28089,mexican
19717,mexican
33051,italian
35116,southern_us
33707,mexican
36007,mexican
28117,filipino
7292,southern_us
5623,vietnamese
1531,southern_us
17420,filipino
10306,cajun_creole
25410,chinese
26872,southern_us
36810,italian
37585,mexican
20570,filipino
27946,italian
40031,brazilian
5644,italian
6533,french
36938,chinese
47353,brazilian
32772,spanish
46123,french
12226,cajun_creole
49240,italian
27719,french
31123,italian
45943,chinese
21365,french
19196,french
1966,mexican
45868,italian
14111,japanese
21057,southern_us
13254,italian
35078,southern_us
36143,indian
11225,french
43616,italian
14679,mexican
6993,spanish
18592,italian
31925,chinese
29214,italian
24196,greek
30212,southern_us
16463,southern_us
30123,jamaican
29227,cajun_creole
32293,irish
31460,mexican
37924,southern_us
29873,southern_us
27309,greek
27700,chinese
28886,italian
44349,moroccan
32167,southern_us
22977,chinese
37238,japanese
17670,southern_us
34485,irish
4596,indian
48625,southern_us
43623,chinese
7912,southern_us
38370,italian
32857,french
24183,mexican
1483,chinese
7765,italian
46549,japanese
34882,indian
39384,italian
26329,southern_us
44959,italian
14963,southern_us
45873,british
39153,italian
20410,italian
26858,italian
7469,mexican
21303,southern_us
41529,mexican
22227,japanese
31281,southern_us
15625,thai
7123,italian
48718,italian
4529,russian
31203,indian
22859,cajun_creole
16851,southern_us
48475,indian
48107,japanese
20500,italian
20267,moroccan
18200,british
3692,greek
38265,japanese
10315,british
23279,cajun_creole
32000,southern_us
16061,southern_us
34075,british
23164,italian
31433,japanese
500,vietnamese
19569,southern_us
48601,southern_us
21204,indian
17107,mexican
1730,vietnamese
8442,irish
18100,chinese
6872,italian
12522,mexican
4629,irish
27559,filipino
28942,mexican
22096,indian
33795,indian
9351,italian
836,spanish
49695,southern_us
4717,italian
8971,italian
3821,southern_us
25052,french
4775,southern_us
33082,french
12548,french
44590,italian
3776,italian
13616,mexican
29076,indian
5532,thai
32053,indian
45681,thai
40319,spanish
11719,indian
36180,british
6956,indian
10085,french
17578,mexican
36693,mexican
47372,japanese
16961,mexican
32803,italian
15781,moroccan
46713,italian
32954,mexican
20226,southern_us
10293,chinese
29195,japanese
42723,filipino
4945,french
48710,indian
34948,greek
29699,italian
1321,mexican
48054,chinese
25035,mexican
33583,jamaican
44989,italian
36247,italian
2508,indian
4757,thai
3430,cajun_creole
8723,cajun_creole
22603,italian
4467,italian
35429,french
39315,italian
33686,indian
33290,cajun_creole
39478,moroccan
18656,french
545,chinese
15454,italian
31389,mexican
41259,cajun_creole
20006,filipino
49179,filipino
38350,italian
27929,mexican
31291,southern_us
14533,moroccan
32049,brazilian
35538,indian
34259,jamaican
20976,italian
16230,thai
14075,southern_us
31120,french
32888,italian
3880,mexican
26438,indian
5977,mexican
24525,italian
43626,indian
45451,british
3781,british
48282,mexican
44574,southern_us
48109,french
5541,greek
22314,italian
38006,russian
39264,korean
34896,southern_us
34111,southern_us
14089,thai
44450,spanish
2098,southern_us
33655,italian
7613,brazilian
12700,italian
27029,filipino
24866,indian
32469,italian
37859,cajun_creole
26807,japanese
49194,southern_us
28696,mexican
45657,irish
6607,mexican
13482,mexican
28499,indian
22743,italian
522,french
32669,british
43113,southern_us
15243,cajun_creole
44855,italian
41199,brazilian
22014,mexican
7283,chinese
9353,chinese
962,southern_us
39917,mexican
31723,french
39376,cajun_creole
20365,spanish
28745,mexican
47450,mexican
47030,southern_us
20456,cajun_creole
11087,mexican
8016,mexican
22484,mexican
20324,japanese
14042,mexican
8329,cajun_creole
15492,moroccan
12674,french
395,cajun_creole
39286,italian
35380,japanese
22571,mexican
5910,french
16668,italian
3172,jamaican
10313,italian
29283,moroccan
20258,italian
3380,greek
23117,filipino
42968,southern_us
10780,vietnamese
1586,mexican
31091,russian
48371,jamaican
19261,cajun_creole
8388,italian
17967,french
29467,mexican
19560,russian
40696,spanish
35897,indian
38590,brazilian
2252,french
43348,mexican
5046,japanese
44939,moroccan
49171,greek
19244,indian
46944,italian
39433,spanish
14638,mexican
32232,indian
15369,southern_us
10938,mexican
18697,mexican
16241,southern_us
16569,irish
18228,southern_us
38365,french
1887,filipino
27124,italian
984,indian
21638,indian
38758,cajun_creole
24085,italian
12396,mexican
47752,british
46263,italian
24768,moroccan
39826,cajun_creole
36905,mexican
43480,greek
36027,mexican
18663,italian
32430,cajun_creole
17742,japanese
25442,french
5950,italian
25425,japanese
48609,mexican
9931,southern_us
19458,japanese
36580,brazilian
13312,southern_us
4263,french
32191,italian
43368,italian
42559,thai
21877,indian
31806,italian
19003,italian
44616,irish
18419,chinese
7904,mexican
25068,italian
930,mexican
8326,southern_us
5855,indian
49253,mexican
9023,italian
40487,mexican
37313,indian
26776,southern_us
33524,indian
28980,mexican
40525,mexican
32098,mexican
12711,italian
5197,southern_us
38803,mexican
6530,vietnamese
46646,thai
7235,japanese
7126,french
23563,italian
40015,italian
48366,italian
42552,italian
34327,greek
43611,italian
13741,italian
13176,korean
37498,southern_us
14069,mexican
8726,indian
102,filipino
32405,mexican
32766,moroccan
32841,french
10940,irish
34512,italian
2552,moroccan
20288,southern_us
1696,italian
41797,mexican
27576,southern_us
17291,french
39410,filipino
23967,french
13481,mexican
12506,indian
32355,japanese
28398,mexican
13217,greek
30122,moroccan
23307,mexican
25830,korean
47044,chinese
42774,mexican
25552,greek
27345,italian
46971,indian
8880,russian
28195,thai
2678,mexican
9629,british
5290,japanese
43538,italian
26089,french
32064,southern_us
16212,mexican
46465,japanese
745,southern_us
18722,southern_us
2139,filipino
28498,french
15338,southern_us
35728,chinese
14349,indian
26484,mexican
44929,filipino
451,indian
12117,italian
27162,italian
39920,italian
47458,mexican
2215,italian
29557,greek
27074,greek
3346,indian
29809,british
46141,jamaican
48837,thai
23971,japanese
753,indian
21754,italian
2356,chinese
43763,japanese
30363,italian
48514,italian
1629,greek
48798,chinese
36531,mexican
36151,filipino
682,irish
26735,spanish
8013,italian
22486,mexican
33412,italian
40032,mexican
46769,moroccan
36994,thai
30694,southern_us
2347,russian
32907,vietnamese
10635,italian
43478,korean
17904,italian
37651,southern_us
10407,mexican
48789,mexican
28115,japanese
46560,italian
2143,mexican
13181,indian
20221,french
7893,british
15801,southern_us
24308,italian
3651,italian
46380,italian
4349,italian
2767,chinese
9288,french
8342,greek
27786,mexican
21099,thai
478,southern_us
23097,irish
4308,french
9824,french
38815,italian
41915,moroccan
2759,chinese
47415,southern_us
42348,french
39324,french
33397,mexican
44380,italian
32707,southern_us
13979,southern_us
28965,french
18337,french
32091,italian
22445,thai
21610,southern_us
12397,cajun_creole
16589,chinese
27751,greek
37457,spanish
8742,southern_us
25300,mexican
37479,mexican
33158,french
47617,mexican
46307,mexican
45479,chinese
20114,russian
48492,vietnamese
7620,french
5014,chinese
11556,southern_us
127,italian
28892,mexican
17556,southern_us
33487,mexican
14671,mexican
41366,southern_us
46088,mexican
22112,spanish
34325,jamaican
36084,indian
37982,russian
31786,chinese
36666,italian
9658,cajun_creole
32152,italian
4957,indian
42757,russian
39269,moroccan
8109,mexican
11100,italian
980,russian
14573,jamaican
12325,italian
22357,chinese
39458,southern_us
38886,thai
19065,italian
13319,cajun_creole
40096,southern_us
15792,mexican
30820,indian
16458,indian
40799,mexican
46551,french
37492,japanese
25985,mexican
31559,italian
20621,british
29976,indian
13152,cajun_creole
13106,italian
11777,italian
19091,irish
43412,italian
28154,chinese
13501,british
6349,korean
27977,irish
38326,irish
19198,cajun_creole
22844,french
42744,italian
37392,thai
31241,japanese
26888,mexican
27130,greek
25463,italian
29655,korean
7484,southern_us
29696,thai
7525,thai
30708,italian
42105,cajun_creole
47381,moroccan
24358,southern_us
17065,jamaican
5752,italian
14919,cajun_creole
8720,mexican
21207,chinese
9775,southern_us
41106,italian
43062,indian
19598,mexican
14307,french
20595,italian
7923,italian
29372,spanish
1009,japanese
31502,korean
10086,italian
41896,jamaican
47961,korean
42553,greek
40102,japanese
10583,mexican
7103,italian
8930,thai
10763,moroccan
40234,italian
23829,chinese
44490,italian
35449,mexican
10990,chinese
49531,vietnamese
13700,greek
23415,italian
19649,french
18618,indian
30001,cajun_creole
49359,mexican
32375,japanese
394,italian
35797,indian
20614,russian
334,italian
39226,mexican
22660,filipino
12598,japanese
48600,irish
24810,mexican
9788,moroccan
42010,cajun_creole
42760,italian
9475,mexican
46748,italian
23868,southern_us
42328,cajun_creole
44369,japanese
1565,mexican
46553,spanish
31439,southern_us
10204,italian
4648,southern_us
47889,korean
22555,italian
28471,french
42315,thai
4731,mexican
35846,italian
26210,irish
29422,southern_us
1015,indian
48271,spanish
29216,italian
15462,italian
18144,cajun_creole
54,thai
18766,british
38113,indian
5834,italian
35201,italian
8717,southern_us
29056,chinese
44308,chinese
7337,italian
28920,mexican
6541,irish
36848,italian
43968,british
12300,chinese
49105,mexican
3211,southern_us
38479,italian
34918,italian
18248,italian
1892,indian
26726,italian
26320,british
1198,thai
41822,spanish
7331,french
48061,italian
23768,italian
18659,italian
28577,thai
46279,japanese
5042,moroccan
31079,french
24304,mexican
43362,italian
33885,greek
21003,mexican
44364,moroccan
47738,thai
11663,southern_us
27650,chinese
45602,mexican
15621,southern_us
39609,indian
25417,greek
26734,southern_us
47163,mexican
31674,mexican
25488,indian
46049,mexican
45085,mexican
27498,greek
14771,french
28996,italian
26664,spanish
5991,southern_us
9730,chinese
9363,thai
48995,mexican
44300,southern_us
16831,chinese
8847,mexican
35602,thai
47069,indian
2351,filipino
2364,spanish
37012,indian
30169,thai
37910,british
36884,japanese
6216,italian
16975,italian
41552,korean
7258,chinese
6587,italian
4923,french
23553,chinese
14402,italian
35871,jamaican
2264,chinese
44321,indian
26381,indian
3618,southern_us
3603,british
14216,mexican
44531,thai
36275,chinese
43828,southern_us
39243,mexican
1780,french
34460,filipino
38494,italian
17232,italian
20898,chinese
47425,mexican
5201,british
39769,indian
48379,french
6551,mexican
1268,russian
25841,italian
48607,thai
8562,mexican
5639,cajun_creole
21429,southern_us
31192,korean
8792,korean
17609,mexican
29831,italian
9315,chinese
36426,cajun_creole
31684,irish
1241,italian
38255,korean
8925,chinese
26190,mexican
49468,mexican
10435,moroccan
13273,mexican
44580,mexican
2566,indian
31049,italian
28303,french
7358,italian
7943,jamaican
5833,french
31966,vietnamese
30756,southern_us
42516,indian
23607,italian
46973,moroccan
30567,thai
11782,brazilian
3408,italian
8382,thai
15911,southern_us
20452,italian
7476,southern_us
18056,moroccan
44942,spanish
47036,british
45272,mexican
29375,chinese
46894,filipino
42588,mexican
1861,french
32688,italian
13504,korean
12470,greek
41971,brazilian
14988,italian
47576,cajun_creole
43125,vietnamese
18856,japanese
27129,french
23526,french
32507,italian
26542,indian
24583,southern_us
34011,french
16226,indian
29116,southern_us
12180,southern_us
19038,french
12072,chinese
28633,moroccan
47038,chinese
18226,spanish
34591,greek
1458,indian
22720,chinese
21280,southern_us
46328,indian
9253,southern_us
7016,southern_us
36038,mexican
9466,moroccan
18821,french
19369,brazilian
6789,chinese
34913,mexican
32648,italian
38215,french
20943,japanese
37507,italian
33275,moroccan
21951,thai
28712,mexican
25867,thai
8532,mexican
22584,indian
48531,southern_us
17266,cajun_creole
857,italian
13166,italian
13055,chinese
29720,southern_us
14799,french
22804,cajun_creole
11582,french
12826,mexican
17844,mexican
43210,italian
35336,mexican
5726,jamaican
12407,chinese
13473,french
13391,chinese
3611,italian
32681,thai
4840,indian
28536,jamaican
28865,southern_us
26702,british
9286,indian
11718,thai
29043,french
12331,mexican
22483,mexican
12383,mexican
47634,italian
42659,chinese
18669,italian
11391,italian
25928,italian
41650,irish
1584,southern_us
32962,southern_us
11539,mexican
34813,indian
17379,italian
21858,italian
33777,chinese
23989,italian
39530,thai
21717,italian
28424,mexican
20581,chinese
38511,chinese
6926,russian
7405,mexican
3841,southern_us
40125,italian
45194,brazilian
14636,british
1237,british
28411,italian
49389,indian
36941,chinese
1798,moroccan
12381,irish
32131,southern_us
40476,indian
31312,italian
41975,indian
24591,cajun_creole
27442,japanese
31508,chinese
37951,british
8033,southern_us
23434,italian
44604,chinese
35084,vietnamese
39229,chinese
9171,russian
19897,vietnamese
2545,italian
44091,spanish
19223,southern_us
6996,mexican
38488,italian
26960,southern_us
34822,moroccan
47430,jamaican
4729,mexican
24578,vietnamese
20699,italian
48125,moroccan
26865,jamaican
34101,italian
1460,italian
20556,jamaican
27875,southern_us
48858,chinese
20404,mexican
15064,mexican
8780,russian
31015,french
892,mexican
40414,indian
28822,italian
12619,british
32967,italian
30559,filipino
46801,vietnamese
31362,mexican
4344,french
46036,mexican
47772,greek
3784,southern_us
4098,thai
27291,french
10599,mexican
1462,italian
17708,vietnamese
27936,indian
12597,mexican
3672,mexican
212,southern_us
12728,moroccan
46503,italian
49178,moroccan
11461,french
45669,mexican
8412,mexican
1453,mexican
5815,italian
49385,italian
32497,french
0,spanish
22121,mexican
45521,indian
41959,french
27229,jamaican
49061,russian
40916,cajun_creole
4417,cajun_creole
19830,mexican
46489,italian
47329,mexican
396,mexican
34577,italian
17662,chinese
12675,mexican
13907,southern_us
6214,italian
9364,vietnamese
46649,spanish
681,chinese
46468,chinese
28546,greek
22123,french
1220,italian
27703,southern_us
39620,french
18185,greek
28698,chinese
13490,mexican
10529,cajun_creole
29692,japanese
15361,moroccan
43564,moroccan
7735,french
24360,southern_us
49529,mexican
35000,italian
19006,italian
40934,british
9013,italian
7162,indian
43176,greek
31947,italian
28107,chinese
15834,filipino
22049,japanese
42887,greek
37912,italian
18889,cajun_creole
30301,french
38718,british
35950,italian
41723,spanish
11381,thai
31424,chinese
23110,cajun_creole
23016,thai
43508,indian
27533,korean
41862,mexican
25209,italian
47878,chinese
28335,italian
4242,cajun_creole
15626,italian
7648,indian
2815,british
2001,indian
34185,spanish
14876,moroccan
17426,japanese
19537,moroccan
26146,italian
32068,japanese
30381,cajun_creole
35622,indian
42814,mexican
19835,indian
35108,chinese
33179,mexican
38968,british
24290,chinese
15829,mexican
44477,chinese
11139,greek
44708,cajun_creole
40590,greek
25565,french
27006,japanese
48596,italian
168,british
958,southern_us
42356,cajun_creole
22786,french
12737,italian
21653,mexican
47077,thai
4720,greek
9037,mexican
31259,chinese
46322,southern_us
27912,italian
26007,jamaican
8100,indian
29266,mexican
23933,moroccan
49480,chinese
23234,southern_us
44834,irish
31213,japanese
43220,chinese
45630,southern_us
31597,mexican
36386,chinese
12304,jamaican
18845,italian
23492,southern_us
20101,italian
45626,italian
7676,british
36416,southern_us
6961,southern_us
39695,southern_us
31048,greek
31931,french
12822,italian
46853,mexican
10952,moroccan
42598,mexican
20172,indian
10154,brazilian
24482,italian
32624,mexican
28893,mexican
31435,southern_us
20346,italian
29554,brazilian
26326,mexican
32817,indian
20716,jamaican
48676,southern_us
17913,italian
25829,brazilian
40238,mexican
26382,italian
29079,indian
42165,moroccan
27171,spanish
4243,british
5296,indian
1863,italian
7008,mexican
45311,chinese
19899,mexican
23598,mexican
19921,vietnamese
3534,greek
41818,italian
3177,russian
31796,italian
48579,japanese
35741,southern_us
22685,irish
12025,mexican
16517,chinese
41513,korean
15569,filipino
44428,indian
19730,french
32487,french
46657,vietnamese
2158,thai
32329,southern_us
18863,japanese
3122,french
28325,brazilian
11249,mexican
9127,french
5681,mexican
593,southern_us
31461,mexican
7554,mexican
49539,mexican
8215,italian
36662,mexican
37274,moroccan
47202,chinese
32943,italian
15411,mexican
17148,french
11547,italian
20388,italian
36273,italian
25642,mexican
29929,french
3914,french
4911,mexican
17630,chinese
8824,french
13335,italian
5654,thai
45306,japanese
47142,french
11345,french
36861,korean
11845,indian
19251,southern_us
15838,southern_us
4339,southern_us
2550,indian
34516,mexican
5515,greek
44763,moroccan
14013,cajun_creole
844,greek
14284,french
25217,chinese
46506,mexican
14959,moroccan
31698,italian
5574,italian
17388,japanese
33610,british
33959,french
38928,thai
9751,japanese
39716,french
46485,moroccan
3613,southern_us
40065,spanish
42170,japanese
46875,indian
18330,indian
21950,italian
27519,british
30524,mexican
17923,italian
13551,italian
33662,chinese
28855,italian
4409,indian
9767,irish
37276,filipino
1229,british
40293,thai
8106,thai
14920,irish
5278,italian
22017,thai
9354,mexican
45693,indian
21045,korean
10673,italian
21598,japanese
21763,mexican
18430,brazilian
3660,french
38145,french
48064,indian
33951,greek
35836,southern_us
44388,italian
31093,french
8044,mexican
26518,italian
16318,southern_us
9387,thai
29817,indian
20934,italian
33043,indian
45572,cajun_creole
46416,southern_us
15250,southern_us
27862,vietnamese
29580,italian
35386,italian
3170,mexican
1396,indian
14194,italian
21444,mexican
10960,italian
9241,chinese
6813,spanish
25687,indian
34418,southern_us
29389,thai
18884,brazilian
32519,greek
26994,british
36536,chinese
33799,french
5580,southern_us
34854,mexican
23132,chinese
40900,italian
17929,mexican
11862,italian
22594,french
39540,cajun_creole
4860,filipino
30924,italian
8463,french
35521,french
21799,southern_us
45507,indian
8453,italian
3074,greek
11755,french
17510,italian
43483,cajun_creole
12295,greek
13122,mexican
44070,mexican
44115,chinese
42375,italian
28989,jamaican
36117,chinese
9021,french
17906,french
20261,southern_us
11374,italian
20687,italian
31328,jamaican
3414,chinese
17802,mexican
7628,southern_us
21820,mexican
31480,mexican
30955,mexican
20436,mexican
30850,italian
27774,southern_us
6035,french
28856,irish
19250,italian
26978,indian
4264,italian
19322,greek
48198,russian
49348,italian
15888,chinese
10374,indian
11639,korean
35875,mexican
16808,japanese
35842,southern_us
43935,italian
10904,korean
37149,southern_us
40448,french
9307,japanese
39159,thai
30671,thai
45491,italian
12491,jamaican
2948,mexican
15099,spanish
18838,mexican
31753,italian
28805,russian
28427,southern_us
40952,cajun_creole
18834,southern_us
20034,southern_us
48484,mexican
29058,italian
18828,greek
23993,italian
35856,french
36928,mexican
6930,southern_us
36164,indian
2197,irish
14550,italian
15500,cajun_creole
30606,indian
43393,jamaican
31694,thai
5754,vietnamese
9826,french
30288,southern_us
47839,southern_us
33329,southern_us
5096,cajun_creole
2720,jamaican
40820,chinese
4127,vietnamese
1494,southern_us
24931,southern_us
13941,mexican
6256,japanese
17141,italian
1471,french
506,irish
40501,mexican
9636,mexican
47333,thai
31556,japanese
39924,mexican
8377,italian
34217,cajun_creole
17087,chinese
37846,southern_us
8707,chinese
31505,indian
26833,italian
18667,italian
44832,french
14667,chinese
26655,indian
27303,mexican
34692,mexican
24752,italian
33843,korean
44504,italian
34135,moroccan
25523,italian
39902,mexican
1528,mexican
30739,mexican
24161,thai
13626,french
17984,mexican
5102,mexican
33835,italian
31741,indian
28288,french
3060,brazilian
26554,spanish
531,mexican
13474,vietnamese
36872,italian
19422,greek
10327,french
8209,cajun_creole
34247,spanish
41789,korean
9555,mexican
30263,southern_us
44432,irish
864,filipino
28094,indian
42936,chinese
20928,mexican
10689,korean
3332,italian
34181,french
48488,chinese
13067,mexican
6207,russian
16411,french
47226,chinese
33738,indian
23004,french
45328,italian
19922,mexican
20832,brazilian
33704,southern_us
13651,chinese
9041,italian
6999,korean
23566,italian
30147,italian
27788,southern_us
19809,mexican
9913,southern_us
7413,mexican
32797,italian
27723,mexican
39603,southern_us
16026,southern_us
15246,french
41304,mexican
3199,italian
42439,indian
34545,french
24960,southern_us
9974,thai
9766,italian
27164,french
46422,french
42517,southern_us
1719,southern_us
46232,japanese
16809,mexican
24414,moroccan
2113,chinese
37214,italian
42289,thai
6247,french
40519,mexican
34500,indian
2783,vietnamese
37184,greek
22589,italian
10951,cajun_creole
9950,italian
27038,mexican
7884,filipino
47759,italian
49283,italian
30125,mexican
7671,mexican
3373,southern_us
5140,greek
48692,cajun_creole
17603,filipino
33862,japanese
40204,indian
17077,brazilian
17769,thai
9263,japanese
13893,irish
26472,southern_us
16104,irish
23155,vietnamese
12172,moroccan
